student_id,hours_studied,attendance,sleep_hours,exam_score,motivation,tutoring_sessions,family_income
4173,17,87,9,67,1,3,1
4174,14,96,6,70,2,3,2
4175,19,75,8,66,2,1,1
4176,23,91,5,70,1,3,2
4177,20,89,7,70,1,1,3
4178,22,62,9,64,1,1,3
4179,31,83,6,71,2,3,1
4180,18,65,8,63,2,1,2
4181,22,99,5,72,3,1,2
4182,17,92,6,72,2,4,2
4183,15,64,7,61,1,0,1
4184,16,65,8,63,3,2,1
4185,17,84,7,67,3,0,2
4186,22,74,8,67,1,3,2
4187,34,61,9,65,1,2,2
4188,16,82,6,64,2,0,2
4189,18,76,5,69,3,2,3
4190,20,64,6,65,3,4,3
4191,22,92,9,71,1,1,1
4192,22,97,6,70,2,0,2
4193,28,90,9,98,2,0,2
4194,5,93,7,65,2,1,1
4195,6,69,10,63,2,1,2
4196,17,71,10,61,1,0,1
4197,27,68,9,67,2,1,1
4198,11,91,5,64,2,0,1
4199,2,98,4,65,2,1,1
4200,23,89,7,73,2,2,2
4201,21,95,8,69,1,1,1
4202,13,86,8,67,2,3,2
4203,14,76,6,63,1,0,3
4204,14,77,5,67,1,0,2
4205,21,63,8,66,2,2,3
4206,16,61,10,64,2,2,1
4207,23,88,6,68,2,2,1
4208,3,78,8,61,3,2,3
4209,15,82,10,66,2,1,3
4210,13,82,7,65,2,0,1
4211,18,71,7,65,2,0,2
4212,17,79,8,67,2,3,2
4213,25,79,7,68,2,1,2
4214,9,76,9,63,2,1,2
4215,20,93,6,70,1,1,1
4216,23,78,7,68,2,0,1
4217,31,84,5,69,2,2,1
4218,17,96,7,67,1,0,1
4219,22,95,5,69,2,0,1
4220,9,96,8,65,1,1,1
4221,6,71,5,61,2,1,1
4222,25,61,8,65,1,3,1
4223,20,70,6,67,1,4,2
4224,27,71,10,66,2,1,1
4225,12,96,9,69,2,2,3
4226,23,86,8,71,3,3,2
4227,31,63,5,68,2,1,3
4228,23,65,6,65,3,3,2
4229,22,66,6,64,3,1,1
4230,20,85,6,68,1,1,3
4231,11,89,9,64,1,1,1
4232,28,94,7,71,1,1,1
4233,16,98,6,70,2,1,1
4234,23,68,6,68,2,0,2
4235,11,72,6,63,1,2,2
4236,13,70,8,61,2,0,1
4237,29,74,5,66,2,2,2
4238,18,97,7,75,2,5,3
4239,29,83,8,71,2,2,2
4240,20,90,4,69,3,1,1
4241,9,80,5,62,2,2,1
4242,25,61,7,65,3,0,2
4243,16,63,9,61,2,0,1
4244,24,82,9,69,2,3,2
4245,20,89,6,66,1,1,2
4246,11,69,9,64,1,1,1
4247,21,89,7,69,1,1,2
4248,33,92,7,78,1,6,3
4249,23,76,7,68,1,2,2
4250,20,90,8,70,2,2,3
4251,26,76,6,68,2,1,2
4252,21,87,6,68,2,0,2
4253,21,91,5,69,1,1,3
4254,13,100,8,68,2,0,2
4255,21,74,8,80,2,3,1
4256,26,76,8,67,3,1,1
4257,15,67,5,64,2,1,3
4258,29,68,6,64,1,0,2
4259,19,88,9,68,1,1,2
4260,15,97,7,67,1,4,2
4261,26,76,7,65,1,0,2
4262,18,67,7,66,2,0,2
4263,25,71,8,67,1,4,2
4264,18,78,7,64,1,0,3
4265,20,72,6,66,2,1,1
4266,23,69,8,63,1,1,2
4267,22,89,5,71,3,5,2
4268,8,60,9,62,3,0,1
4269,13,82,6,64,2,1,1
4270,26,92,8,72,2,2,2
4271,19,71,7,65,1,0,1
4272,17,84,6,67,2,1,2
4273,12,87,9,65,2,1,1
4274,14,86,8,63,1,0,1
4275,8,78,7,65,1,1,3
4276,19,74,10,67,2,1,1
4277,16,93,8,67,1,0,3
4278,14,90,6,65,2,0,2
4279,20,73,4,64,2,1,1
4280,22,64,7,64,3,0,2
4281,33,63,9,69,2,1,2
4282,11,64,8,60,1,1,3
4283,27,83,9,70,2,1,1
4284,26,62,6,66,2,2,2
4285,15,73,7,66,3,3,2
4286,21,90,7,68,2,2,2
4287,17,72,7,62,1,3,2
4288,21,91,8,70,1,0,2
4289,29,90,9,72,2,0,2
4290,24,70,10,64,3,1,3
4291,23,89,9,71,3,1,3
4292,17,90,8,67,2,1,1
4293,11,76,6,64,3,3,2
4294,19,68,7,64,2,1,3
4295,27,81,8,72,2,0,3
4296,11,97,7,66,2,3,1
4297,14,86,6,68,2,3,3
4298,21,67,6,95,2,1,1
4299,14,87,8,64,2,0,2
4300,15,77,7,64,2,1,2
4301,17,84,7,68,2,2,3
4302,12,89,7,67,2,1,3
4303,14,81,6,67,2,1,3
4304,24,93,7,71,1,1,2
4305,12,89,6,63,1,1,1
4306,10,85,6,66,2,3,1
4307,16,66,5,65,3,2,1
4308,24,93,7,68,2,0,1
4309,19,97,8,68,2,0,3
4310,17,65,9,62,2,0,2
4311,20,80,5,67,2,0,3
4312,10,70,9,65,2,1,2
4313,23,90,7,71,1,2,3
4314,22,89,5,71,2,4,3
4315,18,66,6,61,1,1,2
4316,26,95,4,70,2,1,1
4317,13,67,5,60,2,0,1
4318,27,92,10,70,2,0,1
4319,21,78,6,67,3,1,1
4320,18,73,8,66,1,3,2
4321,20,66,7,63,2,2,2
4322,19,67,7,65,1,3,1
4323,27,86,8,75,3,5,3
4324,14,82,4,66,1,2,3
4325,15,65,9,61,2,1,1
4326,26,65,7,65,1,1,1
4327,16,63,6,61,2,2,1
4328,25,90,8,73,2,2,2
4329,30,88,6,73,2,1,3
4330,18,62,7,63,2,1,2
4331,24,82,7,67,2,1,2
4332,13,63,8,62,2,2,1
4333,25,96,7,71,2,1,2
4334,21,96,5,70,2,2,1
4335,23,88,8,70,2,0,2
4336,16,97,7,69,1,4,1
4337,10,92,4,66,3,3,1
4338,23,93,7,72,3,1,2
4339,8,83,6,63,1,1,1
4340,18,72,8,65,2,1,2
4341,26,69,6,71,2,3,2
4342,21,73,5,66,2,5,3
4343,32,85,9,69,1,2,3
4344,26,67,8,62,2,0,2
4345,16,70,7,66,3,1,2
4346,20,79,8,66,1,3,1
4347,20,69,8,64,3,1,2
4348,11,84,7,63,3,0,2
4349,14,97,5,68,2,0,1
4350,17,90,7,68,1,5,2
4351,8,87,9,67,1,2,1
4352,20,83,8,67,2,1,3
4353,19,80,7,68,2,2,1
4354,10,67,8,65,2,1,2
4355,22,96,7,74,3,4,1
4356,24,70,9,85,3,1,1
4357,21,64,9,64,2,2,1
4358,18,90,5,67,3,3,2
4359,24,67,9,68,2,2,2
4360,24,75,10,67,1,0,2
4361,22,61,8,65,1,1,2
4362,15,65,8,63,1,2,1
4363,22,67,6,64,2,1,1
4364,27,62,6,62,2,0,1
4365,16,86,7,68,1,1,2
4366,33,93,6,75,3,0,1
4367,17,75,5,63,3,0,1
4368,20,95,7,68,1,2,1
4369,16,69,8,63,1,2,2
4370,21,73,5,68,2,0,2
4371,10,66,7,62,2,0,2
4372,17,85,7,67,2,3,2
4373,13,77,7,66,2,2,1
4374,21,85,8,65,1,1,2
4375,26,90,8,69,2,0,1
4376,24,82,6,70,2,2,3
4377,6,85,9,64,3,0,1
4378,32,97,8,75,2,0,3
4379,22,72,9,66,3,1,1
4380,15,74,7,62,1,2,2
4381,21,89,7,70,1,4,3
4382,21,84,7,68,2,0,2
4383,16,67,9,66,3,1,2
4384,21,75,7,65,2,0,1
4385,16,79,7,68,3,3,2
4386,18,77,10,68,1,2,2
4387,16,67,5,62,1,2,2
4388,11,97,8,66,1,2,1
4389,21,90,7,68,2,2,1
4390,24,79,7,69,3,0,3
4391,23,87,6,67,2,2,3
4392,25,96,6,74,1,3,3
4393,22,65,6,61,2,2,2
4394,17,70,8,64,1,2,3
4395,25,82,8,69,2,1,1
4396,12,92,4,66,1,2,2
4397,15,61,5,61,3,0,1
4398,14,99,8,71,3,3,2
4399,26,78,8,71,2,2,1
4400,26,74,5,69,1,2,1
4401,23,72,8,66,1,1,1
4402,26,67,7,64,1,2,1
4403,15,92,8,68,2,1,3
4404,22,98,6,71,1,0,2
4405,19,77,5,66,3,0,2
4406,25,98,7,94,3,1,3
4407,19,93,7,68,1,1,2
4408,18,79,7,66,2,1,2
4409,23,87,6,70,2,4,2
4410,25,77,10,68,2,1,1
4411,16,82,4,65,1,1,2
4412,20,62,6,64,1,3,2
4413,14,88,6,69,2,0,1
4414,5,62,7,59,1,1,1
4415,21,93,8,70,2,2,2
4416,24,93,8,72,3,0,3
4417,22,69,9,64,2,0,2
4418,8,73,8,63,3,0,2
4419,18,79,4,67,2,2,3
4420,7,84,5,62,2,1,1
4421,28,71,9,69,3,1,1
4422,13,84,9,66,2,3,2
4423,28,72,8,66,3,4,1
4424,26,62,6,63,2,1,1
4425,15,60,7,62,3,2,3
4426,13,64,6,58,1,1,1
4427,22,92,5,67,1,0,2
4428,15,98,7,68,1,2,1
4429,21,77,10,67,1,1,1
4430,17,81,6,67,2,3,1
4431,9,66,9,62,1,3,2
4432,7,82,6,66,2,2,2
4433,21,66,5,65,2,1,1
4434,17,84,8,67,2,0,1
4435,17,97,7,69,3,1,2
4436,24,68,9,67,1,1,1
4437,27,91,9,69,1,0,1
4438,18,61,7,62,1,2,3
4439,18,75,9,67,1,3,1
4440,23,64,6,63,2,0,2
4441,12,74,6,65,3,2,1
4442,21,67,9,66,2,3,3
4443,23,75,5,71,2,3,2
4444,24,77,7,70,3,1,2
4445,8,72,9,68,3,4,2
4446,15,86,9,67,3,0,2
4447,15,97,6,71,3,2,3
4448,21,76,9,65,2,1,1
4449,23,68,5,64,1,1,1
4450,29,71,6,69,2,1,1
4451,17,94,7,68,1,1,2
4452,17,83,8,67,1,4,1
4453,27,78,5,71,3,1,2
4454,22,66,10,64,2,1,2
4455,28,78,4,69,2,2,1
4456,22,71,7,68,2,1,2
4457,13,98,7,69,2,1,2
4458,12,95,4,67,2,0,1
4459,11,63,9,58,3,0,1
4460,24,81,6,66,3,0,2
4461,27,69,7,69,1,2,3
4462,31,76,7,70,1,3,1
4463,25,95,5,70,2,1,2
4464,27,81,5,70,2,0,3
4465,17,73,9,66,2,0,1
4466,13,68,7,61,2,1,2
4467,25,92,4,71,2,3,1
4469,21,79,7,69,2,2,1
4470,22,69,7,65,1,0,2
4471,22,73,4,69,3,3,2
4472,28,98,7,74,2,1,1
4473,28,81,6,71,3,2,1
4474,23,76,7,68,3,0,2
4475,25,81,8,69,1,0,1
4476,23,91,8,68,2,3,2
4477,17,74,9,63,2,2,2
4478,25,67,10,68,3,0,3
4479,12,83,5,67,2,2,1
4480,26,87,6,71,1,3,2
4481,13,89,8,66,1,0,1
4482,22,95,7,69,2,2,1
4483,15,75,4,68,2,3,2
4484,23,63,7,63,1,1,1
4485,20,98,9,69,2,0,1
4486,10,77,5,66,2,3,1
4487,23,85,7,71,3,1,1
4488,17,87,4,68,2,2,1
4489,25,82,8,69,2,0,3
4490,20,68,7,65,2,0,2
4491,22,90,6,68,2,0,1
4492,14,92,6,67,3,0,1
4493,16,82,5,65,2,1,2
4494,17,80,9,65,2,1,1
4495,25,65,6,64,2,2,1
4496,30,63,8,69,2,1,1
4497,15,74,6,64,1,2,1
4498,26,72,10,66,2,2,3
4499,7,98,9,65,2,2,2
4500,13,91,10,69,2,2,2
4501,14,86,10,66,2,3,2
4502,12,81,6,64,3,0,1
4503,10,67,6,61,2,1,2
4504,22,99,10,72,1,1,2
4505,19,75,7,67,1,1,2
4506,22,64,8,63,1,0,1
4507,24,80,6,69,3,1,2
4508,22,95,6,70,3,3,2
4509,24,95,8,71,1,1,1
4510,20,60,4,60,2,0,1
4511,13,95,8,70,2,3,2
4512,26,71,8,69,1,1,1
4513,16,62,6,63,2,0,2
4514,14,94,7,69,3,2,2
4515,19,95,7,71,3,0,2
4516,15,84,7,68,2,1,2
4517,17,83,8,64,1,0,1
4518,22,93,6,68,2,0,2
4519,22,91,10,69,3,2,3
4520,15,96,7,65,1,0,1
4521,17,82,7,68,2,3,2
4522,26,99,10,74,2,1,2
4523,23,100,4,72,1,0,1
4524,32,65,10,67,2,1,3
4525,27,94,7,73,1,1,2
4526,27,80,6,68,3,1,3
4527,12,76,5,61,1,0,2
4528,25,85,5,70,2,3,1
4529,20,62,6,62,3,1,2
4530,17,80,7,67,3,2,2
4531,21,95,8,69,2,0,1
4532,26,69,7,93,1,0,2
4533,23,77,6,68,1,3,2
4534,15,98,9,69,2,1,1
4535,24,77,10,68,3,2,3
4536,16,74,9,64,1,0,2
4537,21,78,6,69,2,0,2
4538,18,81,8,66,1,2,1
4539,19,85,8,68,1,4,3
4540,25,92,9,72,2,3,2
4541,14,78,6,63,1,2,1
4542,32,93,6,73,2,0,2
4543,9,81,9,65,2,1,2
4544,16,74,8,65,1,1,1
4545,22,86,5,68,2,0,3
4546,24,89,8,70,1,3,3
4547,19,82,10,65,2,0,1
4548,20,62,6,66,2,2,2
4549,22,67,6,66,3,1,1
4550,19,71,7,65,1,2,1
4551,28,71,8,69,2,2,1
4552,25,87,7,69,2,1,1
4553,25,61,9,64,2,2,2
4554,14,90,7,66,2,1,2
4555,20,71,9,63,2,1,1
4556,18,72,6,68,2,4,1
4557,14,81,5,68,1,2,1
4558,22,69,6,65,3,1,2
4559,17,95,5,69,3,1,2
4560,24,63,8,66,1,2,1
4561,14,78,4,63,2,1,1
4562,30,94,6,72,1,2,1
4563,15,85,7,67,3,2,2
4564,21,72,5,67,2,1,2
4565,25,77,7,68,2,0,2
4566,17,88,7,71,2,2,2
4567,25,99,9,73,2,1,2
4568,13,96,5,68,2,2,2
4569,29,74,8,69,2,0,2
4570,20,100,8,69,2,0,1
4571,16,60,7,63,1,3,3
4572,18,61,6,62,2,3,1
4573,25,93,5,70,2,0,3
4574,16,68,10,66,2,1,3
4575,16,62,7,62,1,3,3
4576,19,69,7,64,1,2,1
4577,13,77,10,63,1,2,1
4578,31,89,7,71,2,1,3
4579,17,85,10,67,2,1,3
4580,25,70,5,67,2,2,2
4581,21,80,7,67,2,1,2
4582,14,97,5,71,2,2,3
4583,20,93,7,69,3,0,1
4584,25,73,7,93,2,2,3
4585,19,99,6,72,2,1,1
4586,27,88,7,71,2,1,1
4587,26,62,6,63,2,1,2
4588,26,61,7,65,1,0,2
4589,17,67,6,61,2,0,2
4590,14,89,9,66,1,2,1
4591,16,67,5,61,1,1,1
4592,21,80,7,67,1,1,2
4593,23,64,5,64,2,3,1
4594,7,97,6,69,2,3,2
4595,20,74,6,64,2,1,3
4596,21,96,7,70,1,2,3
4597,18,98,7,73,2,2,1
4598,28,60,5,63,1,0,1
4599,23,79,6,68,2,2,1
4600,28,61,6,64,1,0,2
4601,19,96,5,69,2,3,2
4602,26,81,9,69,2,3,1
4603,30,63,5,67,3,2,1
4604,28,64,7,69,2,3,2
4605,13,75,10,62,2,1,1
4606,18,98,9,66,2,0,3
4607,18,88,8,68,2,2,2
4608,23,95,7,71,3,1,1
4609,24,75,8,66,2,1,1
4610,15,62,8,62,3,2,1
4611,20,99,9,68,1,1,3
4612,8,61,7,59,2,0,2
4613,29,98,9,70,1,0,1
4614,17,75,7,66,2,1,3
4615,20,60,10,65,2,3,1
4616,18,88,7,66,1,0,2
4617,27,99,5,73,2,2,2
4618,3,99,7,65,2,2,3
4619,20,66,8,65,2,0,3
4620,19,67,9,64,1,0,2
4621,17,83,6,69,3,0,1
4622,30,85,4,74,1,2,3
4623,15,90,8,68,3,2,3
4624,25,67,8,65,2,0,2
4625,22,98,5,72,2,2,3
4626,28,86,7,71,2,2,2
4627,16,94,7,69,2,0,1
4628,16,82,8,67,1,3,1
4629,27,77,6,71,1,0,2
4630,23,99,6,68,3,1,2
4631,11,83,7,63,3,3,3
4632,17,95,5,69,1,2,3
4633,22,98,10,68,2,1,1
4634,25,87,8,73,1,2,3
4635,16,82,6,69,2,3,3
4636,3,60,5,58,2,0,2
4637,23,62,5,65,2,1,3
4638,13,68,8,63,2,2,1
4639,8,67,5,59,1,1,2
4640,3,70,7,58,2,0,2
4641,25,72,4,66,3,1,1
4642,21,74,8,67,2,0,1
4643,19,77,8,67,2,3,1
4644,28,64,7,67,1,2,3
4645,24,62,7,65,2,0,2
4646,30,87,8,71,3,1,1
4647,12,81,7,66,3,2,3
4648,20,78,8,68,2,2,3
4649,10,85,5,65,2,0,1
4650,19,93,8,71,2,1,2
4651,19,77,7,64,1,2,1
4652,24,86,9,72,3,1,2
4653,20,98,7,69,1,4,3
4654,24,94,7,70,2,1,1
4655,24,77,6,66,2,0,2
4656,33,86,9,70,2,0,2
4657,18,67,4,62,1,0,2
4658,14,82,8,66,2,1,1
4659,21,99,7,70,1,2,1
4660,15,81,7,63,1,1,2
4661,29,97,7,73,2,1,2
4662,18,76,7,70,3,2,2
4663,17,100,8,71,1,1,1
4664,17,83,6,65,2,1,2
4665,24,62,7,64,2,1,3
4666,19,83,8,66,2,1,1
4667,16,71,6,82,3,1,1
4668,30,61,8,68,1,2,1
4669,15,93,8,67,3,1,2
4670,20,71,6,68,3,5,2
4671,24,92,5,69,2,2,1
4672,10,72,6,63,2,0,2
4673,23,68,7,66,3,3,3
4674,14,99,7,68,3,0,2
4675,25,74,9,71,2,4,2
4676,14,84,6,69,3,2,3
4677,24,84,6,70,2,1,2
4678,27,82,8,70,3,3,3
4679,25,97,6,73,1,1,1
4680,22,87,6,68,2,0,1
4681,19,76,6,65,2,1,3
4682,17,94,4,72,2,4,2
4683,29,67,8,67,2,2,1
4684,16,82,8,68,3,4,1
4685,14,98,8,69,1,0,3
4686,24,85,10,70,1,1,2
4687,15,93,9,69,2,1,2
4688,14,86,6,68,2,1,2
4689,11,94,9,65,2,2,1
4690,17,98,7,70,2,1,1
4691,20,71,6,65,3,1,1
4692,21,67,6,61,2,0,1
4693,26,79,7,69,2,1,3
4694,23,88,7,67,2,0,2
4695,19,69,9,65,2,1,1
4696,19,60,8,63,3,3,2
4697,23,74,6,67,2,0,2
4698,28,99,5,76,2,6,2
4699,21,88,8,70,2,0,2
4700,17,76,8,67,1,1,1
4701,14,68,9,66,1,2,1
4702,11,74,7,65,1,1,1
4703,24,67,8,65,3,0,1
4704,23,64,8,63,2,2,1
4705,23,96,5,74,2,3,2
4706,19,100,7,72,3,2,3
4707,28,67,8,68,1,1,3
4708,17,62,8,62,3,2,2
4709,26,73,7,65,2,1,1
4710,20,78,10,69,2,1,3
4711,16,68,10,61,2,2,3
4712,24,72,7,67,3,2,2
4713,22,68,7,66,2,1,2
4714,22,91,8,70,2,1,1
4715,20,89,7,72,1,5,3
4716,20,85,9,69,2,3,1
4717,34,75,5,68,2,0,1
4718,27,96,7,74,2,2,2
4719,24,99,8,70,3,1,1
4720,21,67,9,67,3,1,2
4721,26,69,5,68,2,4,2
4722,23,81,6,69,2,2,3
4723,20,64,4,66,2,4,2
4724,18,77,6,66,3,3,2
4725,20,83,5,68,2,1,2
4726,1,81,8,60,2,1,1
4727,21,73,7,69,3,0,3
4728,17,82,7,66,2,1,2
4729,30,98,7,77,2,1,2
4730,20,68,9,63,1,1,3
4731,13,86,5,66,2,3,3
4732,20,62,4,64,2,1,3
4733,14,63,8,63,2,1,1
4734,23,82,6,68,2,0,3
4735,22,64,5,65,2,1,3
4736,26,61,8,65,1,1,2
4737,15,67,4,64,1,0,2
4738,20,83,6,68,2,0,3
4739,12,88,4,62,2,0,1
4740,24,68,7,67,2,1,1
4741,23,87,9,73,3,1,2
4742,23,67,6,69,2,2,3
4743,20,85,6,65,1,0,1
4744,22,76,10,66,2,1,2
4745,30,86,8,73,2,4,2
4746,18,100,10,72,2,1,2
4747,21,98,7,72,1,3,3
4748,13,60,7,61,2,1,1
4749,15,95,9,69,1,2,1
4750,21,63,7,66,2,1,3
4751,27,98,7,74,2,1,3
4752,18,71,4,64,2,1,1
4753,19,75,10,66,2,1,2
4754,18,64,8,64,2,2,2
4755,17,64,7,66,1,3,2
4756,22,89,8,72,2,2,3
4757,11,98,5,71,3,1,2
4758,28,84,6,70,2,1,2
4759,16,89,8,67,1,2,1
4760,24,90,7,71,1,1,1
4761,12,71,8,63,2,2,3
4762,24,62,7,64,1,1,2
4763,24,60,8,64,2,2,1
4764,22,74,5,65,2,1,1
4765,14,70,9,65,3,2,2
4766,21,62,6,62,2,2,1
4767,13,67,7,65,2,2,1
4768,18,65,6,64,1,1,2
4769,26,97,7,74,1,2,1
4770,25,66,7,67,1,2,3
4771,20,82,8,66,1,0,3
4772,14,84,8,70,2,3,2
4773,24,82,8,68,2,0,2
4774,20,64,6,64,2,0,3
4775,6,73,8,58,1,0,1
4776,25,62,7,65,1,1,3
4777,20,76,7,68,2,2,2
4778,27,68,8,64,2,2,1
4779,13,82,5,66,1,4,1
4780,1,88,4,92,3,3,2
4781,22,81,9,69,2,2,3
4782,22,77,7,68,1,2,1
4783,10,75,8,63,1,2,2
4784,14,94,6,64,2,0,1
4785,37,69,9,68,2,1,1
4786,18,89,8,67,3,0,1
4787,24,90,7,68,2,1,3
4788,16,77,7,66,2,1,1
4789,7,72,4,66,2,4,2
4790,19,79,8,68,2,4,1
4791,18,64,9,64,1,1,2
4792,18,62,7,63,2,2,2
4793,19,64,7,62,2,0,1
4794,22,67,7,66,3,2,1
4795,19,80,9,65,2,0,1
4796,12,94,9,66,2,1,1
4797,23,69,6,66,2,2,1
4798,8,97,8,69,3,2,3
4799,8,98,7,67,2,1,3
4800,24,98,8,75,2,6,2
4801,23,94,6,73,3,0,1
4802,20,75,9,66,3,0,1
4803,12,63,8,61,1,4,2
4804,16,83,9,68,2,5,1
4805,18,82,5,67,3,1,2
4806,10,94,5,66,2,1,2
4807,16,100,10,69,2,1,3
4808,24,80,9,69,1,3,1
4809,29,74,6,67,2,1,1
4810,17,67,8,65,2,0,2
4811,25,60,6,63,1,2,3
4812,9,80,4,63,1,1,3
4813,24,82,4,66,1,1,1
4814,15,93,7,66,1,0,2
4815,22,80,9,69,1,2,2
4816,19,97,9,72,3,3,2
4817,28,85,9,70,1,2,1
4818,15,94,8,68,2,2,1
4819,24,66,7,66,1,1,1
4820,18,94,9,67,2,3,1
4821,19,87,4,68,2,0,1
4822,19,67,8,62,2,0,2
4823,15,68,5,64,3,1,2
4824,20,97,6,71,1,1,3
4825,20,61,8,65,2,0,2
4826,21,79,8,69,3,0,2
4827,21,73,6,65,2,1,1
4828,25,87,8,71,3,0,2
4829,26,94,8,69,1,1,3
4830,14,74,7,65,3,2,2
4831,25,77,7,66,2,2,2
4832,13,99,10,68,1,0,2
4833,24,91,7,72,2,0,2
4834,24,96,7,74,2,1,2
4835,9,78,7,64,1,3,1
4836,21,69,7,64,2,0,2
4837,17,76,8,63,1,1,1
4838,15,89,9,66,3,2,1
4839,28,64,7,67,2,1,3
4840,16,71,6,64,1,4,2
4841,15,62,10,62,1,0,2
4842,20,77,7,66,3,0,2
4843,24,93,4,71,1,4,1
4844,19,61,10,63,1,1,2
4845,27,87,9,72,2,1,1
4846,23,97,9,71,1,1,3
4847,7,69,9,61,1,1,2
4848,17,88,10,71,2,1,1
4849,17,99,5,69,1,2,2
4850,23,98,6,74,1,3,1
4851,4,69,6,61,2,0,2
4852,35,64,6,68,3,2,2
4853,23,66,7,67,3,1,2
4854,21,88,6,70,2,3,3
4855,27,89,5,69,2,0,1
4856,34,87,6,72,3,3,1
4857,25,73,7,66,2,1,2
4858,26,67,9,67,2,2,2
4859,21,83,6,70,3,4,3
4860,19,79,8,68,2,3,2
4861,17,89,5,68,3,2,2
4862,15,78,4,65,3,2,2
4863,16,74,7,63,2,0,1
4864,12,72,6,62,3,0,1
4865,20,68,6,66,2,0,1
4866,10,71,6,62,2,1,2
4867,21,64,6,61,1,0,3
4868,20,74,6,63,3,0,2
4869,21,61,6,65,1,3,2
4870,17,67,5,64,3,3,1
4871,38,90,4,74,1,2,1
4872,28,73,4,70,2,2,3
4873,13,87,10,63,1,2,1
4874,21,89,7,68,2,3,3
4875,16,83,9,69,2,2,1
4876,14,98,7,70,3,1,2
4877,12,61,7,62,2,2,3
4878,23,90,7,71,2,3,2
4879,16,98,8,69,1,2,1
4880,26,94,5,69,1,0,1
4881,26,67,6,68,3,4,1
4882,28,73,7,65,1,0,1
4883,15,67,4,65,3,1,2
4884,23,84,9,65,1,1,2
4885,24,88,9,72,2,2,3
4886,17,73,4,63,3,2,1
4887,15,82,6,68,3,2,3
4888,30,88,7,72,1,1,2
4889,21,77,8,66,2,3,1
4890,24,94,9,71,3,2,1
4891,15,91,6,67,1,0,2
4892,13,63,10,61,1,2,1
4893,17,85,7,70,2,4,1
4895,14,82,8,64,2,0,2
4896,20,98,7,68,2,0,1
4897,10,95,7,70,3,4,1
4898,13,76,10,65,3,4,1
4899,24,72,7,67,2,3,1
4900,24,69,6,65,2,0,1
4901,18,81,6,65,2,1,2
4902,14,65,9,65,1,3,1
4903,14,82,8,66,3,1,1
4904,18,60,5,62,1,2,1
4905,24,73,5,63,1,1,1
4906,26,69,7,63,2,0,2
4907,17,99,8,70,2,3,2
4908,13,89,6,67,2,0,2
4909,22,74,4,66,1,0,3
4910,15,64,5,63,2,2,1
4911,17,81,9,66,3,1,1
4912,28,69,8,67,2,3,2
4913,25,81,9,68,1,1,1
4914,21,93,9,67,1,1,2
4915,12,85,6,66,2,1,3
4916,21,85,6,71,2,2,2
4917,26,82,7,69,2,0,1
4918,18,97,8,72,3,1,2
4919,28,97,9,70,1,0,1
4920,28,81,10,68,2,2,2
4921,30,72,8,68,2,1,1
4922,22,78,8,67,3,2,1
4923,24,67,10,62,1,1,1
4924,28,85,7,67,1,1,1
4925,23,80,9,69,2,1,2
4926,17,64,8,64,2,3,1
4927,17,68,8,66,2,2,1
4928,21,79,7,69,3,2,1
4929,12,96,5,70,3,0,2
4930,19,83,8,69,1,3,1
4931,27,87,8,72,2,3,2
4932,7,74,6,61,1,1,1
4933,29,83,7,68,3,2,1
4934,27,78,6,68,1,1,2
4935,17,86,6,66,3,0,2
4936,23,62,6,65,2,5,3
4937,20,80,5,66,2,2,1
4938,27,72,6,67,2,1,3
4939,26,73,8,68,2,0,2
4940,12,98,9,67,1,1,3
4941,24,67,10,63,2,0,2
4942,19,72,6,64,2,0,2
4943,20,80,9,66,3,1,2
4944,16,95,8,69,2,0,1
4945,30,77,7,70,2,3,3
4946,26,90,8,72,3,3,2
4947,16,94,9,71,3,2,3
4948,12,72,6,63,1,3,1
4949,18,76,6,68,2,1,3
4950,23,74,6,67,1,1,3
4951,21,93,6,69,2,2,1
4952,28,62,9,65,3,1,1
4953,25,72,6,69,3,4,2
4954,26,87,6,71,3,0,2
4955,22,83,7,67,2,2,2
4956,12,77,7,64,1,2,3
4957,19,82,6,68,1,2,2
4958,26,68,10,67,2,1,1
4959,20,77,6,62,1,1,3
4960,23,80,7,68,1,2,2
4961,18,96,4,72,2,0,2
4962,14,70,7,61,1,0,2
4963,19,95,5,67,2,0,3
4964,22,86,6,70,3,0,3
4965,16,61,4,59,1,1,1
4966,19,89,6,70,3,0,1
4967,14,61,7,60,3,1,1
4968,27,100,7,74,2,1,3
4969,18,95,6,68,3,0,2
4970,29,72,7,67,1,0,1
4971,29,70,6,67,3,2,2
4972,20,75,7,66,3,0,2
4973,14,74,7,63,3,1,1
4974,7,75,7,62,1,1,1
4975,11,73,7,64,3,3,1
4976,12,85,6,68,3,3,2
4977,28,67,8,65,3,0,2
4978,21,94,8,71,1,1,2
4979,22,92,7,68,1,1,2
4980,7,79,9,62,2,0,2
4981,13,94,7,68,2,1,2
4982,25,70,7,68,1,3,3
4983,22,61,7,67,3,3,2
4984,19,85,7,67,2,0,1
4985,23,78,6,70,2,2,3
4986,30,83,4,69,2,0,1
4987,19,96,7,70,2,2,1
4988,20,99,8,69,1,1,3
4989,21,85,5,70,1,1,3
4990,34,91,9,72,2,0,2
4991,7,63,5,59,2,1,1
4992,24,66,6,64,2,0,2
4993,19,89,10,72,2,0,3
4994,23,77,8,70,2,0,3
4995,16,78,7,63,2,0,3
